feature,importance,feature_type
ball,0.0,text
normal saline,0.0,text
nodes left,0.0,text
node swelling,0.0,text
mm,0.0,text
nervous,0.0,text
bathroom,0.0,text
batch nos,0.0,text
batch covid,0.0,text
needle,0.0,text
needles,0.0,text
needs,0.0,text
basically,0.0,text
negative covid,0.0,text
negative negative,0.0,text
negative notes,0.0,text
nerve,0.0,text
nerve pain,0.0,text
nerves,0.0,text
neuralgia,0.0,text
node left,0.0,text
neurological,0.0,text
neurologist,0.0,text
neurology,0.0,text
neuropathy,0.0,text
baseline,0.0,text
new information,0.0,text
ng,0.0,text
based information,0.0,text
night sweats,0.0,text
based current,0.0,text
nirmatrelvir,0.0,text
nirmatrelvir ritonavir,0.0,text
node,0.0,text
normally,0.0,text
balance,0.0,text
nos covid,0.0,text
ba ba,0.0,text
number booster,0.0,text
number company,0.0,text
number covid,0.0,text
ba dose,0.0,text
number ek,0.0,text
ba bnt,0.0,text
number en,0.0,text
number ep,0.0,text
number ew,0.0,text
number expiration,0.0,text
number expiry,0.0,text
number fc,0.0,text
covid events,0.0,text
number left,0.0,text
nos indication,0.0,text
ba,0.0,text
number procedure,0.0,text
azithromycin,0.0,text
number requested,0.0,text
number series,0.0,text
number single,0.0,text
axillary pain,0.0,text
number vaccine,0.0,text
numbers,0.0,text
numbers concomitant,0.0,text
axillary,0.0,text
numbness left,0.0,text
numbness tingling,0.0,text
ba route,0.0,text
number batch,0.0,text
number available,0.0,text
number age,0.0,text
nos spikevax,0.0,text
badly,0.0,text
note,0.0,text
bad reaction,0.0,text
bad headache,0.0,text
notes covid,0.0,text
notes known,0.0,text
notes tested,0.0,text
notice,0.0,text
noticeable,0.0,text
bactrim,0.0,text
bacterial,0.0,text
notified regulatory,0.0,text
notify,0.0,text
nov,0.0,text
nov described,0.0,text
nov dose,0.0,text
nov patient,0.0,text
nov received,0.0,text
nov recovered,0.0,text
november,0.0,text
np,0.0,text
nr,0.0,text
nr provided,0.0,text
ns,0.0,text
baby aspirin,0.0,text
baby,0.0,text
neck shoulder,0.0,text
neck pain,0.0,text
neck left,0.0,text
moved,0.0,text
month,0.0,text
believes,0.0,text
months ago,0.0,text
months later,0.0,text
mood,0.0,text
morning,0.0,text
morning patient,0.0,text
morning woke,0.0,text
morphine,0.0,text
mother,0.0,text
motion,0.0,text
motrin,0.0,text
mouth,0.0,text
moved clinic,0.0,text
ms,0.0,text
moved fridge,0.0,text
movement,0.0,text
movements,0.0,text
moving,0.0,text
mri,0.0,text
believed,0.0,text
mrna affected,0.0,text
mrna bivalent,0.0,text
mrna experienced,0.0,text
mrna lot,0.0,text
believe,0.0,text
mrna response,0.0,text
mrna spikevax,0.0,text
montelukast,0.0,text
monovalent vaccine,0.0,text
monovalent,0.0,text
monoclonal,0.0,text
mmhg,0.0,text
mobility,0.0,text
mobility decreased,0.0,text
mod,0.0,text
bend,0.0,text
mod mod,0.0,text
mod patient,0.0,text
mod reporter,0.0,text
mod us-modernatx,0.0,text
moderate,0.0,text
moderate severe,0.0,text
benadryl mg,0.0,text
moderna bivalent,0.0,text
benadryl diphenhydramine,0.0,text
bells palsy,0.0,text
bells,0.0,text
moderna lot,0.0,text
moderna mailbox,0.0,text
moderna shot,0.0,text
moderna vaccine,0.0,text
mom,0.0,text
moment,0.0,text
bell palsy,0.0,text
monitor,0.0,text
monitor hour,0.0,text
bell,0.0,text
monitoring,0.0,text
begin,0.0,text
mucus,0.0,text
neck chest,0.0,text
nc,0.0,text
began experiencing,0.0,text
nausea chills,0.0,text
nausea diarrhea,0.0,text
nausea dizziness,0.0,text
nausea fatigue,0.0,text
began experience,0.0,text
nausea headache,0.0,text
nausea nausea,0.0,text
nausea non,0.0,text
nausea vomiting,0.0,text
nauseated,0.0,text
bedridden,0.0,text
nauseous,0.0,text
bed,0.0,text
multiple,0.0,text
nd booster,0.0,text
nd covid,0.0,text
beats,0.0,text
nd moderna,0.0,text
nd shot,0.0,text
nd vaccine,0.0,text
ndc,0.0,text
beating,0.0,text
near injection,0.0,text
nearly,0.0,text
beat,0.0,text
necessary protect,0.0,text
neck,0.0,text
nasopharyngitis,0.0,text
nasal swab,0.0,text
nasal congestion,0.0,text
nasal cannula,0.0,text
multiple sclerosis,0.0,text
began having,0.0,text
multivitamin,0.0,text
began feeling,0.0,text
muscle ache,0.0,text
muscle joint,0.0,text
muscle pain,0.0,text
muscle soreness,0.0,text
muscle spasms,0.0,text
muscle weakness,0.0,text
muscles,0.0,text
muscular,0.0,text
muscular weakness,0.0,text
musculoskeletal,0.0,text
musculoskeletal stiffness,0.0,text
began feel,0.0,text
myalgia arthralgia,0.0,text
myalgia body,0.0,text
myalgia fever,0.0,text
myalgia muscle,0.0,text
myalgias,0.0,text
myocardial,0.0,text
myocardial infarction,0.0,text
myocarditis,0.0,text
nap,0.0,text
naproxen,0.0,text
nasal,0.0,text
like know,0.0,text
like having,0.0,text
hear,0.0,text
included diabetes,0.0,text
inch,0.0,text
inches,0.0,text
inches diameter,0.0,text
cannula,0.0,text
include,0.0,text
cancer,0.0,text
included adverse,0.0,text
included allergy,0.0,text
included asthma,0.0,text
included blood,0.0,text
came positive,0.0,text
calves,0.0,text
calling,0.0,text
included dose,0.0,text
inappropriate age,0.0,text
included drug,0.0,text
included high,0.0,text
included hypertension,0.0,text
included ibuprofen,0.0,text
included known,0.0,text
included levothyroxine,0.0,text
included non-company,0.0,text
included ongoing,0.0,text
included paracetamol,0.0,text
caller states,0.0,text
included product,0.0,text
included sars-cov,0.0,text
included treatment,0.0,text
inappropriate schedule,0.0,text
inappropriate,0.0,text
immediate,0.0,text
immunization following,0.0,text
immune,0.0,text
immunisation bnt,0.0,text
immunisation covid,0.0,text
immunisation following,0.0,text
card,0.0,text
immunisation non,0.0,text
car,0.0,text
immunisation prior,0.0,text
immunisation reaction,0.0,text
immunisation relevant,0.0,text
capsule,0.0,text
immunization bnt,0.0,text
immunization covid,0.0,text
immunization medical,0.0,text
inadvertently,0.0,text
immunization patient,0.0,text
immunization reaction,0.0,text
immunocompromised,0.0,text
impact,0.0,text
impact benefit,0.0,text
impaired,0.0,text
impairment,0.0,text
improper,0.0,text
improper storage,0.0,text
improve,0.0,text
improvement,0.0,text
improving,0.0,text
inability,0.0,text
included unspecified,0.0,text
caller stated,0.0,text
includes apr,0.0,text
information apr,0.0,text
burn,0.0,text
infection patient,0.0,text
infections,0.0,text
infectious,0.0,text
inflamed,0.0,text
bupropion,0.0,text
inflammatory,0.0,text
influenza,0.0,text
influenza like,0.0,text
influenza vaccine,0.0,text
bumps,0.0,text
inform,0.0,text
bud date,0.0,text
information available,0.0,text
includes jul,0.0,text
bud,0.0,text
information date,0.0,text
information dec,0.0,text
information drug,0.0,text
bruising,0.0,text
information factors,0.0,text
information feb,0.0,text
information immunisation,0.0,text
information included,0.0,text
information incorporated,0.0,text
information jan,0.0,text
information lot,0.0,text
information mar,0.0,text
infected,0.0,text
infarction,0.0,text
ineffective covid,0.0,text
ineffective,0.0,text
includes jun,0.0,text
called patient,0.0,text
including review,0.0,text
inconclusive,0.0,text
incontinence,0.0,text
incorporated,0.0,text
incorporated includes,0.0,text
calf,0.0,text
incorrect dose,0.0,text
increase,0.0,text
increased blood,0.0,text
increased heart,0.0,text
increasing,0.0,text
independence,0.0,text
independence daily,0.0,text
index,0.0,text
indicated,0.0,text
cad,0.0,text
buttocks,0.0,text
indication date,0.0,text
indication jan,0.0,text
indication mar,0.0,text
indication patient,0.0,text
indication start,0.0,text
burning,0.0,text
individual,0.0,text
induration,0.0,text
cardiac,0.0,text
imaging,0.0,text
like going,0.0,text
history information,0.0,text
high fever,0.0,text
high high,0.0,text
high-pace,0.0,text
higher,0.0,text
highest,0.0,text
hip,0.0,text
hips,0.0,text
historical,0.0,text
historical vaccine,0.0,text
causes,0.0,text
history concomitant,0.0,text
history concurrent,0.0,text
causality assessments,0.0,text
history patient,0.0,text
high blood,0.0,text
history provided,0.0,text
history relevant,0.0,text
hit,0.0,text
hit head,0.0,text
hive,0.0,text
causality assessment,0.0,text
causality,0.0,text
hold,0.0,text
holding,0.0,text
causal association,0.0,text
home test,0.0,text
horrible,0.0,text
caught,0.0,text
high cholesterol,0.0,text
cbc,0.0,text
cardiology,0.0,text
heavier,0.0,text
heard,0.0,text
hearing,0.0,text
cellulitis,0.0,text
cells,0.0,text
cell count,0.0,text
heart beat,0.0,text
heart failure,0.0,text
heart palpitations,0.0,text
heart racing,0.0,text
heart rate,0.0,text
heartbeat,0.0,text
heartburn,0.0,text
heat,0.0,text
heaviness,0.0,text
herpes zoster,0.0,text
cell,0.0,text
heavy menstrual,0.0,text
height,0.0,text
height medical,0.0,text
height weight,0.0,text
held,0.0,text
cc,0.0,text
helped,0.0,text
helping,0.0,text
hemoglobin,0.0,text
hemorrhage,0.0,text
heparin,0.0,text
herpes,0.0,text
hot cold,0.0,text
hot flashes,0.0,text
hot touch,0.0,text
hypoxic,0.0,text
hydrochlorothiazide,0.0,text
hydrocortisone,0.0,text
hyperhidrosis,0.0,text
hyperlipidemia,0.0,text
hypersensitivity,0.0,text
hypertension,0.0,text
care therapeutic,0.0,text
hypoaesthesia numbness,0.0,text
hypotension,0.0,text
hypothyroidism,0.0,text
hypoxemic,0.0,text
hypoxemic respiratory,0.0,text
hypoxia,0.0,text
hypoxic respiratory,0.0,text
hour,0.0,text
care physician,0.0,text
ibuprofen advil,0.0,text
care patient,0.0,text
ice pack,0.0,text
id,0.0,text
care clinical,0.0,text
identified retrospective,0.0,text
identified review,0.0,text
identifier,0.0,text
ill,0.0,text
cardiovascular,0.0,text
illness flu,0.0,text
illness sick,0.0,text
hydrochloride zyrtec,0.0,text
hydrochloride benadryl,0.0,text
hydrochloride,0.0,text
hx,0.0,text
hour half,0.0,text
cat,0.0,text
hours day,0.0,text
hours dose,0.0,text
hours fever,0.0,text
hours injection,0.0,text
hours later,0.0,text
hours patient,0.0,text
hours post,0.0,text
hours receiving,0.0,text
hours second,0.0,text
hours shot,0.0,text
hours vaccination,0.0,text
hours vaccine,0.0,text
house,0.0,text
hr,0.0,text
hr rr,0.0,text
cases,0.0,text
htn,0.0,text
huge,0.0,text
humira,0.0,text
humira adalimumab,0.0,text
humira subcutaneous,0.0,text
hurt,0.0,text
hurting,0.0,text
hurts,0.0,text
husband,0.0,text
information nov,0.0,text
information oct,0.0,text
information pain,0.0,text
lasted week,0.0,text
labs,0.0,text
lack,0.0,text
laid,0.0,text
large,0.0,text
large red,0.0,text
larger,0.0,text
lasix,0.0,text
booster doses,0.0,text
lasted approximately,0.0,text
lasted day,0.0,text
lasted days,0.0,text
lasted hours,0.0,text
lasted minutes,0.0,text
lasted weeks,0.0,text
laboratory data,0.0,text
lasting,0.0,text
lasting days,0.0,text
lasting hours,0.0,text
booster dose,0.0,text
latency,0.0,text
booked-in,0.0,text
bones,0.0,text
later patient,0.0,text
later started,0.0,text
lateral,0.0,text
latex,0.0,text
bone pain,0.0,text
laying,0.0,text
laboratory tests,0.0,text
laboratory,0.0,text
bruises,0.0,text
kind,0.0,text
brain fog,0.0,text
bp pulse,0.0,text
bp hr,0.0,text
jun,0.0,text
jun dose,0.0,text
jun patient,0.0,text
bowel,0.0,text
bottle,0.0,text
just wanted,0.0,text
kept,0.0,text
kg,0.0,text
kidney,0.0,text
kidneys,0.0,text
knee,0.0,text
label use,0.0,text
knee pain,0.0,text
boosters,0.0,text
knew,0.0,text
knot,0.0,text
booster vaccine,0.0,text
booster single,0.0,text
known allergies,0.0,text
known drug,0.0,text
knows,0.0,text
lab,0.0,text
lab test,0.0,text
lab tests,0.0,text
booster patient,0.0,text
lbs,0.0,text
lead,0.0,text
leading,0.0,text
levothyroxine,0.0,text
legs arms,0.0,text
legs feet,0.0,text
length,0.0,text
lesion,0.0,text
lesions,0.0,text
lessened,0.0,text
let,0.0,text
let know,0.0,text
lethargic,0.0,text
lethargy,0.0,text
letter,0.0,text
level,0.0,text
levels,0.0,text
levothyroxine sodium,0.0,text
leaked,0.0,text
license,0.0,text
license partner,0.0,text
bnt mar,0.0,text
life,0.0,text
bnt feb,0.0,text
lift arm,0.0,text
bnt excluded,0.0,text
light headed,0.0,text
light headedness,0.0,text
lightheaded,0.0,text
lightheadedness,0.0,text
bnt comirnaty,0.0,text
like flu,0.0,text
bnt omi,0.0,text
bnt pfizer,0.0,text
bnt provided,0.0,text
left sided,0.0,text
leave,0.0,text
leaving,0.0,text
led,0.0,text
bone,0.0,text
left administration,0.0,text
left apr,0.0,text
body temperature,0.0,text
left armpit,0.0,text
left body,0.0,text
left breast,0.0,text
left chest,0.0,text
body rash,0.0,text
left ear,0.0,text
left eye,0.0,text
body pain,0.0,text
left feb,0.0,text
left foot,0.0,text
bnt solution,0.0,text
left hip,0.0,text
left knee,0.0,text
left leg,0.0,text
left lower,0.0,text
left mar,0.0,text
left neck,0.0,text
left pharmacy,0.0,text
left right,0.0,text
bnt requested,0.0,text
juice,0.0,text
joints,0.0,text
joint swelling,0.0,text
intensity,0.0,text
injury,0.0,text
inner,0.0,text
inside,0.0,text
insomnia,0.0,text
instead,0.0,text
instead bivalent,0.0,text
instead ml,0.0,text
broke,0.0,text
instructions,0.0,text
insulin,0.0,text
insurance,0.0,text
intake,0.0,text
intense,0.0,text
interchange,0.0,text
breathe,0.0,text
interchange vaccine,0.0,text
interference,0.0,text
interference activity,0.0,text
bright red,0.0,text
intermittently,0.0,text
internal,0.0,text
interval,0.0,text
intervention,0.0,text
intestinal,0.0,text
intolerance,0.0,text
bright,0.0,text
brief,0.0,text
intramuscular administration,0.0,text
injections,0.0,text
injection unspecified,0.0,text
injection site-mild,0.0,text
injection site-medium,0.0,text
bruised,0.0,text
information received,0.0,text
information regarding,0.0,text
information reporter,0.0,text
information requested,0.0,text
information team,0.0,text
information temporal,0.0,text
information vaccination,0.0,text
informed,0.0,text
infusion,0.0,text
inhaler,0.0,text
initial,0.0,text
initially,0.0,text
initially stored,0.0,text
bruise,0.0,text
injected,0.0,text
brought,0.0,text
injection arm,0.0,text
injection batch,0.0,text
injection dose,0.0,text
injection given,0.0,text
injection intramuscular,0.0,text
brother,0.0,text
bronchitis,0.0,text
injection patient,0.0,text
injection route,0.0,text
broken,0.0,text
intramuscular batch,0.0,text
intramuscular dosage,0.0,text
joint muscle,0.0,text
jan jan,0.0,text
itching injection,0.0,text
itching rash,0.0,text
breaking,0.0,text
itchy injection,0.0,text
itchy rash,0.0,text
itchy red,0.0,text
itchy vaccination,0.0,text
break,0.0,text
iv fluids,0.0,text
brand pfizer,0.0,text
jan age,0.0,text
jan described,0.0,text
jan dose,0.0,text
jan patient,0.0,text
intramuscular left,0.0,text
jan pm,0.0,text
jan recovered,0.0,text
jan reporter,0.0,text
jan single,0.0,text
janssen,0.0,text
janssen covid,0.0,text
janssen vaccine,0.0,text
jaw pain,0.0,text
job,0.0,text
johnson,0.0,text
johnson johnson,0.0,text
brand,0.0,text
joint aches,0.0,text
breast cancer,0.0,text
itchiness,0.0,text
itches,0.0,text
itched,0.0,text
intramuscular mrna,0.0,text
intramuscular reporter,0.0,text
intramuscular route,0.0,text
intramuscular treatment,0.0,text
intramuscularly,0.0,text
intramuscularly left,0.0,text
intramuscularly prophylaxis,0.0,text
intravenous,0.0,text
invalid,0.0,text
invalid consumer,0.0,text
breasts,0.0,text
investigators,0.0,text
investigators appropriate,0.0,text
iron,0.0,text
irregular,0.0,text
irritable,0.0,text
irritated,0.0,text
irritation,0.0,text
ischemic,0.0,text
isolation,0.0,text
issue,0.0,text
issue doses,0.0,text
issue patient,0.0,text
issue patients,0.0,text
issue vaccine,0.0,text
breast pain,0.0,text
itch,0.0,text
left shoulder,0.0,text
