feature,importance,feature_type
cat__STATE_CO,0.0001239374477403042,structured
lymph nodes,0.00012354870431682049,text
hcp reporter,0.00012302085395756725,text
bed,0.0001226495104810488,text
diphenhydramine,0.00012248069886277208,text
lasted days,0.0001223048586746338,text
injection batch,0.00012192858275205787,text
issues,0.00012188503371219977,text
doses,0.00012172980018238307,text
denies,0.00012079856859541217,text
starting,0.00012073990287949503,text
st dose,0.00012030298822594339,text
storage temperature,0.00012023859334599814,text
arm left,0.00011977612043549084,text
age gender,0.00011947575954113358,text
product evaluated,0.00011934917428414626,text
really,0.0001192292344445094,text
dizzy,0.00011912529761769234,text
age received,0.00011909488998229944,text
felt like,0.00011904057493533327,text
reporting,0.00011893045946670634,text
previously,0.00011881084490417433,text
didn,0.00011864887865064219,text
states,0.0001186238495391794,text
binary__CUR_ILL__chronic_cardiovascular,0.00011852022211738579,structured
benefit risk,0.00011839249197558393,text
relationship unlabeled,0.00011831995679276675,text
healthcare professional,0.00011825498144495579,text
diarrhea,0.00011819050094813354,text
lymph node,0.00011790378200420519,text
tomogram,0.00011788607086645638,text
binary__CUR_ILL__other,0.00011768073804734005,structured
imaging,0.00011737651605013319,text
regulatory,0.00011710409562954738,text
couldn,0.00011696862963261775,text
fevers,0.00011686208239611941,text
cellulitis,0.00011661490103310551,text
needed,0.00011632638900292107,text
unlabeled scientific,0.00011614304482406166,text
node,0.00011589686288357201,text
palpitations,0.00011586765707397941,text
mrna response,0.00011574440215349111,text
vaccine pfizer,0.00011571489965243851,text
expiry,0.00011560383906514545,text
vaccine dose,0.00011526493328975208,text
vaccination history,0.00011506449083411823,text
doctor healthcare,0.00011493628373191787,text
patients,0.0001144318152528244,text
fibrillation,0.00011442104011432711,text
experienced covid,0.00011441464365531917,text
seek,0.00011390999827039557,text
requested submitted,0.00011383411435133777,text
cat__MONTH_9,0.00011352407617139843,structured
difficulty swallowing,0.00011350353403110429,text
evaluated physician,0.0001134162401801265,text
sudden,0.00011332699751393828,text
ear,0.00011329072712398556,text
medications included,0.00011325915918175498,text
doctors,0.00011312048235817242,text
comments linked,0.00011305052437847659,text
binary__MANU__JANSSEN,0.00011279313302202283,structured
passed,0.00011265491434239968,text
comments covid,0.00011263338520902847,text
appropriate section,0.0001124109602515378,text
mixed,0.00011229038797231721,text
subsequently medically,0.00011189818246378394,text
headaches,0.00011122264850266949,text
red rash,0.00011093613462476859,text
patient age,0.00011079511979123018,text
number age,0.00011067455267104932,text
following laboratory,0.00011040447326142896,text
compatible,0.00011039315510420632,text
dec,0.00011032806037925678,text
linked us-pfizer,0.00011027342952503039,text
provided parenthesis,0.00011001852783010669,text
thought,0.00010998002167270169,text
suspect product,0.00010953721245479466,text
immediate,0.00010941330207409415,text
hr,0.00010931429534922276,text
vaccine expired,0.0001092436109377125,text
fridge,0.00010918367705746809,text
covid test,0.00010916915906930212,text
past medical,0.00010910286418841321,text
syndrome,0.00010904226629199104,text
facility,0.00010858836243552182,text
laboratory tests,0.00010836362269901843,text
covid prophylaxis,0.0001083593627906244,text
hcp program,0.00010829988830034742,text
brought,0.00010801252456742821,text
apr patient,0.0001079656422703324,text
comfort,0.00010788328629195893,text
patient pregnant,0.00010787017257355191,text
complained,0.000107405536280468,text
vaccines weeks,0.0001072262721309902,text
promptly notified,0.000107081698593487,text
dose pfizer,0.00010660072619851703,text
pregnant,0.00010659569749170262,text
stored unapproved,0.0001065678745521428,text
does,0.00010649806379975203,text
impact benefit,0.00010642382546648878,text
including review,0.00010621240002719918,text
receiving vaccine,0.00010591382290626575,text
reporter comments,0.00010589316308008493,text
concerning,0.00010585872828902753,text
clinic care,0.00010540487099096573,text
high blood,0.00010528171400210219,text
recent,0.00010522996198125907,text
approximately,0.00010514247467666763,text
obtained information,0.0001051206804365286,text
exposure,0.0001050949313901941,text
help,0.00010507746305942748,text
medications following,0.00010501564212915738,text
diagnostic,0.00010493281806653786,text
saw,0.00010472439589909033,text
nerve,0.00010429343950125566,text
different,0.00010421014756710869,text
recovering,0.00010414916557683102,text
arm covid,0.0001040765839006335,text
dose administered,0.00010345482037846625,text
procedures included,0.00010329718547732032,text
provided requested,0.00010329563513681896,text
cov,0.0001032627001526738,text
ago,0.00010325490828119842,text
significant,0.00010298532357627175,text
suspension,0.00010253556291854768,text
time information,0.00010239258122258625,text
burning,0.00010226972476282454,text
vials,0.00010213622713519184,text
similar,0.00010140191990581035,text
received consumer,0.00010130880802861273,text
received moderna,0.0001006685298312993,text
pericarditis,0.00010059991257208699,text
evening,0.0001005827260526416,text
office clinic,0.00010049071305134378,text
feb patient,0.0001004277325388636,text
bnt dose,0.00010039219492841884,text
aki,0.00010026426815949171,text
doctor prescribed,9.990791938947444e-05,text
non-contactable,9.981319690995087e-05,text
prior covid,9.958972504103738e-05,text
administration left,9.933535897973584e-05,text
relevant concomitant,9.911964569241864e-05,text
cov suspension,9.853878449469083e-05,text
jun,9.840276997160363e-05,text
smell,9.82335004495697e-05,text
called patient,9.799899258808977e-05,text
mouth,9.779833009992184e-05,text
vaccine unspecified,9.774821036773879e-05,text
benefit,9.77348118864489e-05,text
outside,9.729764954797288e-05,text
contacted,9.728070606481865e-05,text
doses mrna,9.694300475689064e-05,text
dose vaccine,9.691921314679528e-05,text
wanted,9.633765917469228e-05,text
ranges provided,9.630952856988761e-05,text
underwent following,9.618548445405055e-05,text
required physician,9.614614202990024e-05,text
care therapeutic,9.61222309650244e-05,text
medication included,9.596215614457465e-05,text
patient treated,9.580103368109371e-05,text
low,9.560198800950805e-05,text
vitals,9.551361670991562e-05,text
en,9.550061234476806e-05,text
date batch,9.549102172533689e-05,text
cc,9.533290789760227e-05,text
seek medical,9.529300325586477e-05,text
concerns year-old,9.490688153723527e-05,text
aug,9.486450616963487e-05,text
single lot,9.451813366012113e-05,text
changed dosage,9.447924629773367e-05,text
flu,9.441015144567613e-05,text
improved,9.422965899036198e-05,text
steady,9.419785791913118e-05,text
literature,9.403231926014921e-05,text
cat__MONTH_10,9.39183444975844e-05,structured
incorporated includes,9.387280242036787e-05,text
bell,9.367461139643733e-05,text
appropriate action,9.345739740688421e-05,text
expiration date,9.341752343631251e-05,text
gender received,9.305254207401135e-05,text
vaccine solution,9.273725271386275e-05,text
years old,9.270467435523951e-05,text
events recovered,9.258699872751827e-05,text
hour,9.239572915973311e-05,text
ad cov,9.233568365515475e-05,text
pmh,9.230720546659426e-05,text
comment concerns,9.194095101864539e-05,text
year,9.148290479467393e-05,text
mother,9.101358416754297e-05,text
year old,9.059864502277325e-05,text
underwent lab,9.05440500902711e-05,text
alert,9.032702668504322e-05,text
profile pfizer,9.031643386803912e-05,text
cat__MONTH_7,9.027337771924208e-05,structured
tongue,9.016266294144502e-05,text
failure covid,9.015191653994601e-05,text
number requested,9.012058496373827e-05,text
health care,9.00625612793523e-05,text
ultrasound,9.001627801886479e-05,text
magnetic,8.997753238016199e-05,text
patient past,8.980704172324494e-05,text
number ew,8.929286836570367e-05,text
short,8.890552713243676e-05,text
entire,8.889520390090848e-05,text
el,8.868110762102268e-05,text
noted,8.860608964383428e-05,text
bnt provided,8.845270497915009e-05,text
committees investigators,8.803413980446118e-05,text
cat__MONTH_12,8.789413657332125e-05,structured
treatment medication,8.778782036962245e-05,text
maintain,8.758312679723535e-05,text
urticaria,8.751874542863559e-05,text
regulatory authorities,8.749018817695844e-05,text
experienced vaccination,8.732324377770304e-05,text
years dose,8.727234472901e-05,text
received planned,8.722123371609198e-05,text
vision,8.715585374860384e-05,text
neurologist,8.715199830021727e-05,text
slightly,8.704864322135882e-05,text
binary__OTHER_MEDS__statin,8.682989680491165e-05,structured
lab tests,8.681511316379629e-05,text
primary care,8.658908423803802e-05,text
worse,8.645718564922539e-05,text
subsided,8.590245465964436e-05,text
committees,8.580185092452096e-05,text
immunization following,8.554753244172653e-05,text
cancer,8.552380139231262e-05,text
surgery,8.541993609334812e-05,text
office patient,8.535836502289818e-05,text
th,8.526072351831874e-05,text
bell palsy,8.512882447434873e-05,text
review,8.509964425167879e-05,text
program,8.485313240631335e-05,text
completed,8.459022183009316e-05,text
immunization patient,8.45441388851143e-05,text
condition sender,8.434913406631934e-05,text
requested follow,8.4296274747729e-05,text
sick,8.421690539268958e-05,text
suspension injection,8.411885054146926e-05,text
linked mod,8.401936352963337e-05,text
dose moderna,8.392235601932134e-05,text
patient weeks,8.390034382464213e-05,text
admin batch,8.357413042117662e-05,text
concern identified,8.355340096722189e-05,text
lump,8.34953002593755e-05,text
able,8.344113378717053e-05,text
patient previously,8.338541754934826e-05,text
injection lot,8.312381020132409e-05,text
booster dose,8.298283832369003e-05,text
chills body,8.278378826750637e-05,text
safety evaluation,8.258675367933782e-05,text
ears,8.253840711310908e-05,text
antibiotic,8.252501196889219e-05,text
home test,8.248507120437013e-05,text
vaccine pharmacy,8.24216909285912e-05,text
likely,8.229040233810939e-05,text
stop,8.220633521758154e-05,text
numb,8.213093441228805e-05,text
happened,8.210866119209636e-05,text
planned,8.172494477506983e-05,text
feet,8.172244695419169e-05,text
joint pain,8.171200303744602e-05,text
cat__STATE_FL,8.142303237315301e-05,structured
issue,8.128913772006536e-05,text
acute respiratory,8.118357941706725e-05,text
included covid,8.080797688403432e-05,text
appointment,8.046099113923146e-05,text
omi xbb,8.040004145695078e-05,text
time vaccination,8.034786388411613e-05,text
husband,8.018439005214816e-05,text
tinnitus,8.007440190981399e-05,text
hand,8.006129430450282e-05,text
activity necessary,7.98733688917443e-05,text
available date,7.9831055760092e-05,text
decreased,7.958203152706332e-05,text
elbow,7.953317621727395e-05,text
ew,7.940690175642149e-05,text
client,7.937338953005127e-05,text
cat__STATE_NY,7.915765106224544e-05,structured
reporter considered,7.915634539257581e-05,text
adverse events,7.904143353308884e-05,text
includes,7.899262321185966e-05,text
minute,7.89788614698526e-05,text
risk profile,7.878152892178045e-05,text
experiencing,7.877787737948285e-05,text
us-pfizer,7.870336705378156e-05,text
electrocardiogram,7.869800372579941e-05,text
stopped,7.868431764523263e-05,text
received patient,7.863615749964729e-05,text
immunization medical,7.850739102616398e-05,text
date unspecified,7.826117221922716e-05,text
pain extremity,7.822441693131407e-05,text
nodes,7.800333978440968e-05,text
lungs,7.799506771245823e-05,text
procedures available,7.787319517010538e-05,text
ibuprofen,7.787100227571549e-05,text
pharmacist,7.777007699283397e-05,text
asked,7.756009053496009e-05,text
cream,7.750315068182396e-05,text
cat__MONTH_11,7.750078368518391e-05,structured
lower,7.748983408485052e-05,text
nos covid,7.739097919368694e-05,text
daily,7.737518007251754e-05,text
anaphylactic,7.736226227850104e-05,text
coughing,7.725956609270852e-05,text
information date,7.717093542759181e-05,text
vaccine weeks,7.709186190724761e-05,text
afternoon,7.708880299312066e-05,text
consciousness,7.703768696428441e-05,text
